Product_Sold | Description,Old Price,Discount Percentages,Current Prices,Rating_out_of_5,Number of Ratings,Link,Unit Available,Sale Type,Brand,Use_Case,RAM,ROM,USD Price,Seller Name,Seller Score,Door Delivery Fees,Door Delivery Date,Door Delivery Ready Time,Pickup Fees,Pickup Date,Pickup Ready Time
"HP ProBook 450 G9 (12th Generation Intel Core I7-1255U -Ram 16 GB -Hard 512 GB SSD - GPU NVIDIA MX570 (2 GB) -Display 15.6"" FHD IPS -Color Silver - OS DOS -Fingerprint)",0.0,0.0,41999.0,0.0,0.0,https://www.jumia.com.eg/hp-probook-450-g9-12th-generation-intelr-coretm-i7-1255u-ram-16-gb-hard-512-gb-ssd-gpu-nvidia-mx570-2-gb-display-15.6-fhd-ips-color-silver-os-dos-fingerprint-47640392.html,5,information not available,HP,Unknown,16  GB ,512 GB SSD,1359.19,Brothers Computer Marketplace,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
915 Generation For Raspberry Pi Zero/W/Wh Abs Plastic Shell Fixed,255.2,46.0,138.0,0.0,0.0,https://www.jumia.com.eg/915-generation-for-raspberry-pi-zerowwh-abs-plastic-shell-fixed-43029909.html,8,information not available,Unknown,Raspberry Pi,unknown,unknown,4.47,JG-Leisure,54.0,EGP 103.50,24 September,10hrs 40mins,EGP 103.50,24 September,10hrs 40mins
"Asus TUF Gaming F15 FX507ZU4-LP007W (Intel Core I7-12700H - Ram 16GB - Hard 512 SSD - GPU NVIDIA GeForce RTX 4050 6GB - Display 15.6"" FHD 144HZ - OS Win11-Color JAEGER GRAY)",0.0,0.0,47777.0,0.0,0.0,https://www.jumia.com.eg/asus-tuf-gaming-f15-fx507zu4-lp007w-intel-core-i7-12700h-ram-16gb-hard-512-ssd-gpu-nvidiar-geforce-rtx-4050-6gb-display-15.6-fhd-144hz-os-win11-color-jaeger-gray-47596446.html,8,information not available,Asus,Gaming,16 GB ,512 SSD,1546.18,Brothers Computer Marketplace,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"Lenovo IdeaPad Flex 5 14IAU7- Intel Core I7-1255U- 8GB RAM- 512GB SSD- Integrated Graphics- 14"" WUXGA - Storm Grey",39999.0,10.0,36149.0,0.0,0.0,https://www.jumia.com.eg/lenovo-ideapad-flex-5-14iau7-intel-core-i7-1255u-8gb-ram-512gb-ssd-integrated-graphics-14-wuxga-storm-grey-47459077.html,1,information not available,Lenovo,Unknown,8 GB ,512GB SSD,1169.87,MoreShopping,74.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Apple MacBook Air 13.6 M2 8C CPU 10C GPU  8GB  512GB Starlight,0.0,0.0,72900.0,0.0,0.0,https://www.jumia.com.eg/apple-macbook-air-13.6-m2-8c-cpu-10c-gpu-8gb-512gb-starlight-38729422.html,4,information not available,Apple,Unknown,8 GB ,unknown,2359.22,Techmart Marketplace,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
"Asus ROG Strix G15 Gaming ( AMD Ryzen 7 6800H - Ram 16GB - Hard 1TB M.2 SSD - GPU NVIDIA GeForce RTX 3060 6GB - Display 15.6"" FHD 300HZ - OS Win 11 - Color Eclipse Gray)",0.0,0.0,50399.0,0.0,0.0,https://www.jumia.com.eg/asus-rog-strix-g15-gaming-amd-ryzen-7-6800h-ram-16gb-hard-1tb-m.2-ssd-gpu-nvidia-geforce-rtx-3060-6gb-display-15.6-fhd-300hz-os-win-11-color-eclipse-gray-47640388.html,1,information not available,Asus,Gaming,16 GB ,2 SSD,1631.04,Brothers Computer Marketplace,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
915 Generation 20V 2.25A 45W Type-C AC Laptop Charger Adapter for Lenovo,1069.2,49.0,548.4,0.0,0.0,https://www.jumia.com.eg/915-generation-20v-2.25a-45w-type-c-ac-laptop-charger-adapter-for-lenovo-42002601.html,2,information not available,Lenovo,Laptop,unknown,unknown,17.75,JG-tiny spots,74.0,EGP 255.35,24 September,10hrs 40mins,EGP 255.35,24 September,10hrs 40mins
Asus ROG Flow X16 GV601RE-GRY57W - 16-inch QHD AMD Ryzen 7 6800HS 16GB 512GB SSD NVIDIA GeForce RTX 3050 Ti - Eclipse Gray,54029.0,2.0,53028.0,0.0,0.0,https://www.jumia.com.eg/asus-rog-flow-x16-gv601re-gry57w-16-inch-qhd-amd-ryzentm-7-6800hs-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-ti-eclipse-gray-47166138.html,1,information not available,Asus,Unknown,16 GB ,512GB SSD,1716.12,Jumia,100.0,Free delivery,05 September,5hrs 10mins,Free delivery,05 September,5hrs 10mins
"Lenovo IdeaPad Flex 5 14ALC05- Ryzen 5 5500U- 8GB RAM- 512GB SSD- Integrated Graphics- 14"" FHD TS - Graphite Grey",30999.0,10.0,27749.0,0.0,0.0,https://www.jumia.com.eg/lenovo-ideapad-flex-5-14alc05-ryzen-5-5500u-8gb-ram-512gb-ssd-integrated-graphics-14-fhd-ts-graphite-grey-47459078.html,1,information not available,Lenovo,Unknown,8 GB ,512GB SSD,898.03,MoreShopping,74.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Asus Vivobook X1605Z- Intel Core I7-1255U- 8GB RAM- 512GB SSD- Intel UHD Graphics-16.0 FHD - Silver,34999.0,18.0,28749.0,0.0,0.0,https://www.jumia.com.eg/asus-vivobook-x1605z-intel-core-i7-1255u-8gb-ram-512gb-ssd-intel-uhd-graphics16.0-fhd-silver-47640396.html,4,information not available,Asus,Unknown,8 GB ,512GB SSD,930.39,MoreShopping,74.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
A09P Black 4.2L Desktop Mini Itx Case Htpc Chassis Game,3369.6,35.0,2174.08,0.0,0.0,https://www.jumia.com.eg/generic-a09p-black-4.2l-desktop-mini-itx-case-htpc-chassis-game-46364415.html,8,information not available,Itx,Desktop,unknown,unknown,70.36,JG-PandaHo,60.0,EGP 856.85,24 September,10hrs 40mins,EGP 856.85,24 September,10hrs 40mins
DELL Latitude 5420 Intel Core I5-1135G7 - 8GB RAM - 512GB SSD - Display 14 Inch,0.0,0.0,34999.0,0.0,0.0,https://www.jumia.com.eg/dell-latitude-5420-intel-core-i5-1135g7-8gb-ram-512gb-ssd-display-14-inch-28215487.html,1,information not available,DELL,Unknown,8 GB ,512GB SSD,1132.65,Enterprise Technology Solution Marketplace,60.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
PELADN Mini PC Celeron N5105 UHD Graphics DDR4 8G+256G,10280.32,35.0,6632.64,0.0,0.0,https://www.jumia.com.eg/generic-peladn-mini-pc-celeron-n5105-uhd-graphics-ddr4-8g256g-46363108.html,5,information not available,Unknown,Unknown,unknown,unknown,214.65,JG-PandaHo,60.0,"EGP 2,506.52",24 September,10hrs 40mins,"EGP 2,506.52",24 September,10hrs 40mins
Asus Zenbook 14 OLED UX3402ZA-OLED005W - 14-Inch Intel Core i5-1240P 8GB 512GB SSD Intel Iris Xe Graphics - Ponder Blue,39496.0,2.0,38765.0,0.0,0.0,https://www.jumia.com.eg/asus-zenbook-14-oled-ux3402za-oled005w-14-inch-intelr-coretm-i5-1240p-8gb-512gb-ssd-intelr-iris-xe-graphics-ponder-blue-47166137.html,1,information not available,Asus,Unknown,8 GB ,512GB SSD,1254.53,Jumia,100.0,Free delivery,05 September,5hrs 10mins,Free delivery,05 September,5hrs 10mins
915 Generation PCIe 8 Pin To 2 X 8 Pin (6+2) PCI Express Adapter,252.48,47.0,132.8,0.0,0.0,https://www.jumia.com.eg/915-generation-pcie-8-pin-to-2-x-8-pin-62-pci-express-adapter-39802885.html,1,information not available,Unknown,Unknown,unknown,unknown,4.3,JG-maneyuv,66.0,EGP 101.58,24 September,10hrs 40mins,EGP 101.58,24 September,10hrs 40mins
Lenovo Gaming 3 15IAH7- Intel Core I7-12650H- 16GB RAM- 512GB SSD- RTX 3050 Ti-15.6 FHD 165Hz -Grey,49999.0,15.0,42499.0,0.0,0.0,https://www.jumia.com.eg/lenovo-gaming-3-15iah7-intel-core-i7-12650h-16gb-ram-512gb-ssd-rtx-3050-ti15.6-fhd-165hz-grey-47537659.html,1,information not available,Lenovo,Gaming,16 GB ,512GB SSD,1375.37,MoreShopping,74.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
Lenovo IdeaPad 5 15ITL05- Intel Core I7-1165G7- 8GB RAM- 512GB SSD-GeForce MX450-15.6 FHD - Pl Grey,34999.0,18.0,28749.0,0.0,0.0,https://www.jumia.com.eg/lenovo-ideapad-5-15itl05-intel-core-i7-1165g7-8gb-ram-512gb-ssdgeforce-mx45015.6-fhd-pl-grey-47537657.html,4,information not available,Lenovo,Unknown,8 GB ,512GB SSD,930.39,MoreShopping,74.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
3.5mm Wired Gaming Headset On-Ear Sports Headphones Ear-hook Music Earphones for Smartphones Tablet Laptop Desktop PC,266.0,40.0,160.0,0.0,0.0,https://www.jumia.com.eg/generic-3.5mm-wired-gaming-headset-on-ear-sports-headphones-ear-hook-music-earphones-for-smartphones-tablet-laptop-desktop-pc-47422914.html,5,information not available,Unknown,Gaming,unknown,unknown,5.18,JG-cbwlegoshopping,60.0,EGP 111.64,24 September,10hrs 40mins,EGP 111.64,24 September,10hrs 40mins
Asus Zenbook 14 OLED UX3402ZA-OLED007W - 14-Inch Intel Core i7-1260P 16GB 1TB SSD Intel Iris Xe Graphics - Ponder Blue,45564.0,2.0,44720.0,0.0,0.0,https://www.jumia.com.eg/asus-zenbook-14-oled-ux3402za-oled007w-14-inch-intelr-coretm-i7-1260p-16gb-1tb-ssd-intelr-iris-xe-graphics-ponder-blue-47166136.html,1,information not available,Asus,Unknown,16 GB ,1TB SSD,1447.25,Jumia,100.0,Free delivery,05 September,5hrs 10mins,Free delivery,05 September,5hrs 10mins
Asus TUF Gaming A15 FA507RM-HQ098W - 15.6-inch WQHD AMD Ryzen 7 6800H 16GB 1TB SSD NVIDIA GeForce RTX 3060 - Mecha Gray,47510.0,2.0,46630.0,0.0,0.0,https://www.jumia.com.eg/asus-tuf-gaming-a15-fa507rm-hq098w-15.6-inch-wqhd-amd-ryzentm-7-6800h-16gb-1tb-ssd-nvidiar-geforce-rtxtm-3060-mecha-gray-47166135.html,1,information not available,Asus,Gaming,16 GB ,1TB SSD,1509.06,Jumia,100.0,Free delivery,05 September,5hrs 10mins,Free delivery,05 September,5hrs 10mins
"Asus Vivobook 15  (12th IntelCore I7-1255U- Ram 8GB - Hard 512GB SSD - GPU Intel UHD *Intel Iris XᵉGraphics -  15.6"" FHD - Win11 - Quiet Blue)",29999.0,3.0,28999.0,0.0,0.0,https://www.jumia.com.eg/asus-vivobook-15-12th-intelrcoretm-i7-1255u-ram-8gb-hard-512gb-ssd-gpu-intelr-uhd-intel-iris-xgraphics-15.6-fhd-win11-quiet-blue-47596438.html,2,information not available,Asus,Unknown,8 GB ,512GB SSD,938.48,Brothers Computer Marketplace,100.0,EGP 52.44,06 September,07 September,EGP 52.44,06 September,07 September
915 Generation 20V 2.25A 45W Type-C AC Laptop Charger Adapter for Lenovo,1018.4,46.0,550.4,0.0,0.0,https://www.jumia.com.eg/915-generation-20v-2.25a-45w-type-c-ac-laptop-charger-adapter-for-lenovo-42165128.html,1,information not available,Lenovo,Laptop,unknown,unknown,17.81,JG-Leisure,54.0,EGP 256.09,24 September,10hrs 39mins,EGP 256.09,24 September,10hrs 39mins
915 Generation ITX Computer Case TX02 Mini Desktop Case Industrial Control HTPC Case,2386.4,43.0,1349.2,0.0,0.0,https://www.jumia.com.eg/915-generation-itx-computer-case-tx02-mini-desktop-case-industrial-control-htpc-case-46493406.html,2,information not available,ITX,Desktop,unknown,unknown,43.66,JG-Papiuleli,60.0,EGP 551.64,24 September,10hrs 39mins,EGP 551.64,24 September,10hrs 39mins
915 Generation New Laptop Bag PC Bag Laptop Case 11 Inch Laptop Bladder PC,1633.2,43.0,933.2,0.0,0.0,https://www.jumia.com.eg/915-generation-new-laptop-bag-pc-bag-laptop-case-11-inch-laptop-bladder-pc-43047159.html,1,information not available,Unknown,Laptop,unknown,unknown,30.2,JG-TeloyKi,100.0,EGP 397.72,24 September,10hrs 39mins,EGP 397.72,24 September,10hrs 39mins
915 Generation ITX Computer Case M06 Mini Desktop Case HTPC Case Industrial Control Case,2739.84,47.0,1449.6,0.0,0.0,https://www.jumia.com.eg/915-generation-itx-computer-case-m06-mini-desktop-case-htpc-case-industrial-control-case-46609065.html,6,information not available,ITX,Desktop,unknown,unknown,46.91,JG-CyanHi,66.0,EGP 588.79,24 September,10hrs 39mins,EGP 588.79,24 September,10hrs 39mins
915 Generation ITX Computer Case M06 Mini Desktop Case HTPC Case Industrial Control Case,2567.2,43.0,1451.2,0.0,0.0,https://www.jumia.com.eg/915-generation-itx-computer-case-m06-mini-desktop-case-htpc-case-industrial-control-case-46491932.html,1,information not available,ITX,Desktop,unknown,unknown,46.96,JG-Papiuleli,60.0,EGP 589.38,24 September,10hrs 39mins,EGP 589.38,24 September,10hrs 39mins
DX01 Thin Mini ITX Desktop Computer Chassis Thin Half,2380.8,35.0,1536.0,0.0,0.0,https://www.jumia.com.eg/generic-dx01-thin-mini-itx-desktop-computer-chassis-thin-half-46083701.html,1,information not available,ITX,Mini ITX,unknown,unknown,49.71,JG-kamit,46.0,EGP 620.76,24 September,10hrs 39mins,EGP 620.76,24 September,10hrs 39mins
Built-In Speaker Suitable for HP EliteBook 840 G1 840 G2,746.4,50.0,373.2,0.0,0.0,https://www.jumia.com.eg/generic-built-in-speaker-suitable-for-hp-elitebook-840-g1-840-g2-32362088.html,1,information not available,HP,Speaker,unknown,unknown,12.08,JG-liliann,74.0,EGP 190.52,24 September,10hrs 39mins,EGP 190.52,24 September,10hrs 39mins
T-Wolf E-sports new charging wireless mouse mute office gaming laptop creative wireless mouse supply,0.0,0.0,304.4,0.0,0.0,https://www.jumia.com.eg/t-wolf-e-sports-new-charging-wireless-mouse-mute-office-gaming-laptop-creative-wireless-mouse-supply-47555020.html,1,information not available,Unknown,gaming,unknown,unknown,9.85,haikoushixuyunyashangmaoyouxiangongsi,60.0,EGP 165.07,24 September,10hrs 39mins,EGP 165.07,24 September,10hrs 39mins
A09P Black 4.2L Desktop Mini Itx Case Htpc Chassis Game,4343.6,35.0,2802.4,0.0,0.0,https://www.jumia.com.eg/generic-a09p-black-4.2l-desktop-mini-itx-case-htpc-chassis-game-45994201.html,2,information not available,Itx,Desktop,unknown,unknown,90.69,JG-LCfang,60.0,"EGP 1,089.33",24 September,10hrs 39mins,"EGP 1,089.33",24 September,10hrs 39mins
A09P Black 4.2L Desktop Mini Itx Case Htpc Chassis Game,2474.24,35.0,1596.48,0.0,0.0,https://www.jumia.com.eg/generic-a09p-black-4.2l-desktop-mini-itx-case-htpc-chassis-game-46770566.html,2,information not available,Itx,Desktop,unknown,unknown,51.67,JG-ZLeternity,54.0,EGP 643.14,24 September,10hrs 39mins,EGP 643.14,24 September,10hrs 39mins
Computer Case TX02 Mini Desktop Case Industrial Control,3945.6,50.0,1972.8,0.0,0.0,https://www.jumia.com.eg/generic-computer-case-tx02-mini-desktop-case-industrial-control-38145249.html,1,information not available,Unknown,Desktop,unknown,unknown,63.84,JG-liliann,74.0,EGP 782.38,24 September,10hrs 39mins,EGP 782.38,24 September,10hrs 39mins
DX01 Mini ITX Desktop Computer Chassis Thin Half Height,2711.2,35.0,1749.2,0.0,0.0,https://www.jumia.com.eg/generic-dx01-mini-itx-desktop-computer-chassis-thin-half-height-46090660.html,2,information not available,ITX,Mini ITX,unknown,unknown,56.61,JG-loyafo,54.0,EGP 699.64,24 September,10hrs 39mins,EGP 699.64,24 September,10hrs 39mins
Computer Case TX02 Mini Desktop Case Industrial Control,3537.2,44.0,1965.2,0.0,0.0,https://www.jumia.com.eg/generic-computer-case-tx02-mini-desktop-case-industrial-control-38141774.html,1,information not available,Unknown,Desktop,unknown,unknown,63.6,JG-granel,60.0,EGP 779.56,24 September,10hrs 39mins,EGP 779.56,24 September,10hrs 39mins
915 Generation ITX Computer Case TX02 Mini Desktop Case Industrial Control HTPC Case,2569.92,47.0,1359.68,0.0,0.0,https://www.jumia.com.eg/915-generation-itx-computer-case-tx02-mini-desktop-case-industrial-control-htpc-case-46697931.html,1,information not available,ITX,Desktop,unknown,unknown,44.0,JG-Papating,66.0,EGP 555.52,24 September,10hrs 39mins,EGP 555.52,24 September,10hrs 39mins
Battery Base and Tool Holder for Dewalt Drills 20V 12V and,3102.4,35.0,2001.6,0.0,0.0,https://www.jumia.com.eg/generic-battery-base-and-tool-holder-for-dewalt-drills-20v-12v-and-37500786.html,1,information not available,Unknown,Unknown,unknown,unknown,64.78,JG-PandaHo,60.0,EGP 793.03,24 September,10hrs 39mins,EGP 793.03,24 September,10hrs 39mins
For Raspberry Pi 4 Aluminum Case With Cooling,929.0,49.0,476.0,0.0,0.0,https://www.jumia.com.eg/generic-for-raspberry-pi-4-aluminum-case-with-cooling-36517659.html,2,information not available,Unknown,Raspberry Pi,unknown,unknown,15.4,JG-Encantador,54.0,EGP 228.56,24 September,10hrs 39mins,EGP 228.56,24 September,10hrs 39mins
M09 HTPC Mini ITX Computer Chassis DC Power Supply,1977.92,35.0,1276.16,0.0,0.0,https://www.jumia.com.eg/generic-m09-htpc-mini-itx-computer-chassis-dc-power-supply-46364473.html,2,information not available,ITX,HTPC,unknown,unknown,41.3,JG-PandaHo,60.0,EGP 524.62,24 September,10hrs 39mins,EGP 524.62,24 September,10hrs 39mins
A09P Black 4.2L Desktop Mini Itx Case Htpc Chassis Game,4343.6,35.0,2802.4,0.0,0.0,https://www.jumia.com.eg/generic-a09p-black-4.2l-desktop-mini-itx-case-htpc-chassis-game-45983839.html,2,information not available,Itx,Desktop,unknown,unknown,90.69,JG-natashy,74.0,"EGP 1,089.33",24 September,10hrs 39mins,"EGP 1,089.33",24 September,10hrs 39mins
915 Generation ITX Computer Case M06 Mini Desktop Case HTPC Case Industrial Control Case,2739.84,47.0,1449.6,0.0,0.0,https://www.jumia.com.eg/915-generation-itx-computer-case-m06-mini-desktop-case-htpc-case-industrial-control-case-46389798.html,1,information not available,ITX,Desktop,unknown,unknown,46.91,JG-CyanHi,66.0,EGP 588.79,24 September,10hrs 39mins,EGP 588.79,24 September,10hrs 39mins
Metal Case for Zero /Zero 2 W Protective Case Box with GPIO,443.6,35.0,286.4,0.0,0.0,https://www.jumia.com.eg/generic-metal-case-for-zero-zero-2-w-protective-case-box-with-gpio-44158789.html,1,information not available,Unknown,Unknown,unknown,unknown,9.27,JG-LCfang,60.0,EGP 158.41,24 September,10hrs 39mins,EGP 158.41,24 September,10hrs 39mins
Built-In Speaker Suitable for HP EliteBook 840 G1 840 G2,668.8,44.0,371.6,0.0,0.0,https://www.jumia.com.eg/generic-built-in-speaker-suitable-for-hp-elitebook-840-g1-840-g2-37323605.html,1,information not available,HP,Speaker,unknown,unknown,12.03,JG-granel,60.0,EGP 189.93,24 September,10hrs 39mins,EGP 189.93,24 September,10hrs 39mins
915 Generation For Raspberry Pi 4 Aluminum Case With Cooling Fan,637.44,44.0,354.24,0.0,0.0,https://www.jumia.com.eg/915-generation-for-raspberry-pi-4-aluminum-case-with-cooling-fan-44318448.html,2,information not available,Unknown,Raspberry Pi,unknown,unknown,11.46,JG-Glittering,60.0,EGP 183.51,24 September,10hrs 39mins,EGP 183.51,24 September,10hrs 39mins
For Raspberry Pi Acrylic Case with Cooling Fan for Raspberry Pi 4 Model B/3B+/3B/2B,593.0,47.0,314.0,0.0,0.0,https://www.jumia.com.eg/generic-for-raspberry-pi-acrylic-case-with-cooling-fan-for-raspberry-pi-4-model-b3b3b2b-43228462.html,1,information not available,Unknown,Raspberry Pi,unknown,unknown,10.16,JG-Freesh,74.0,EGP 168.62,24 September,10hrs 39mins,EGP 168.62,24 September,10hrs 39mins
DX01 Mini ITX Desktop Computer Chassis Thin Half Height,1734.72,35.0,1119.36,0.0,0.0,https://www.jumia.com.eg/generic-dx01-mini-itx-desktop-computer-chassis-thin-half-height-46356028.html,1,information not available,ITX,Mini ITX,unknown,unknown,36.23,JG-PandaHo,60.0,EGP 466.60,24 September,10hrs 39mins,EGP 466.60,24 September,10hrs 39mins
M09 HTPC Mini ITX Computer Chassis DC Power Supply,1500.8,35.0,968.32,0.0,0.0,https://www.jumia.com.eg/generic-m09-htpc-mini-itx-computer-chassis-dc-power-supply-46765504.html,1,information not available,ITX,HTPC,unknown,unknown,31.34,JG-ZLeternity,54.0,EGP 410.72,24 September,10hrs 39mins,EGP 410.72,24 September,10hrs 39mins
2 Pcs Silver Tone Metal Grill Protector 50mm CPU Fan Finger,91.2,43.0,51.6,0.0,0.0,https://www.jumia.com.eg/generic-2-pcs-silver-tone-metal-grill-protector-50mm-cpu-fan-finger-37442577.html,2,information not available,Unknown,Unknown,unknown,unknown,1.67,JG-Papiuleli,60.0,EGP 71.53,24 September,10hrs 39mins,EGP 71.53,24 September,10hrs 39mins
M09 HTPC Mini ITX Computer Chassis DC Power Supply Compu,3263.0,47.0,1726.0,0.0,0.0,https://www.jumia.com.eg/generic-m09-htpc-mini-itx-computer-chassis-dc-power-supply-compu-46515106.html,1,information not available,ITX,HTPC,unknown,unknown,55.86,JG-D-ecoratio,66.0,EGP 691.06,24 September,10hrs 39mins,EGP 691.06,24 September,10hrs 39mins
ITX Computer Case TX02 Mini Desktop Case Industrial ,2698.0,35.0,1740.8,0.0,0.0,https://www.jumia.com.eg/generic-itx-computer-case-tx02-mini-desktop-case-industrial-35763597.html,1,information not available,ITX,Desktop,unknown,unknown,56.34,JG-PandaHo,60.0,EGP 696.54,24 September,10hrs 39mins,EGP 696.54,24 September,10hrs 39mins
Light-Weight Thin Simple Tablet PC Bag Apple MacBook Air Pro Liner Bag Laptop Bag,0.0,0.0,1027.2,0.0,0.0,https://www.jumia.com.eg/generic-light-weight-thin-simple-tablet-pc-bag-apple-macbook-air-pro-liner-bag-laptop-bag-46623111.html,1,information not available,Apple,Laptop,unknown,unknown,33.24,kun ming shen xiang shang mao you xian gong si,60.0,EGP 432.50,24 September,10hrs 39mins,EGP 432.50,24 September,10hrs 39mins
915 Generation Adjustable Holder Stand for Nintendo Switch Game Chassis,1197.6,47.0,630.4,0.0,0.0,https://www.jumia.com.eg/915-generation-adjustable-holder-stand-for-nintendo-switch-game-chassis-41752831.html,1,information not available,Unknown,Stand,unknown,unknown,20.4,JG-spring rain,74.0,EGP 285.69,24 September,10hrs 39mins,EGP 285.69,24 September,10hrs 39mins
Licheers Cell Phone Stand- Angle Height Adjustable Foldable,960.8,35.0,620.0,0.0,0.0,https://www.jumia.com.eg/generic-licheers-cell-phone-stand-angle-height-adjustable-foldable-36412618.html,4,information not available,Unknown,Stand,unknown,unknown,20.06,JG-LCfang,60.0,EGP 281.84,24 September,10hrs 39mins,EGP 281.84,24 September,10hrs 39mins
915 Generation 20V 2.25A 45W Type-C AC Laptop Charger Adapter for Lenovo,1038.0,47.0,546.4,0.0,0.0,https://www.jumia.com.eg/915-generation-20v-2.25a-45w-type-c-ac-laptop-charger-adapter-for-lenovo-42237341.html,1,information not available,Lenovo,Laptop,unknown,unknown,17.68,JG-spring rain,74.0,EGP 254.61,24 September,10hrs 39mins,EGP 254.61,24 September,10hrs 39mins
915 Generation New For IBM Lenovo G570 G570A G575 LCD Hinge Set,281.28,44.0,156.16,0.0,0.0,https://www.jumia.com.eg/915-generation-new-for-ibm-lenovo-g570-g570a-g575-lcd-hinge-set-44318576.html,1,information not available,Lenovo,Unknown,unknown,unknown,5.05,JG-Glittering,60.0,EGP 110.22,24 September,10hrs 39mins,EGP 110.22,24 September,10hrs 39mins
ITX Computer Case M06 Mini Desktop Case HTPC Case,2200.0,42.0,1271.68,0.0,0.0,https://www.jumia.com.eg/generic-itx-computer-case-m06-mini-desktop-case-htpc-case-33983549.html,1,information not available,ITX,Desktop,unknown,unknown,41.15,JG-PandaHo,60.0,EGP 522.96,24 September,10hrs 39mins,EGP 522.96,24 September,10hrs 39mins
USB 2.0+ 3.0 Port Chassis PC Computer Case Audio Front Panel Replace Cable 70cm,345.0,47.0,182.0,0.0,0.0,https://www.jumia.com.eg/generic-usb-2.0-3.0-port-chassis-pc-computer-case-audio-front-panel-replace-cable-70cm-38424444.html,1,information not available,Unknown,Unknown,unknown,unknown,5.89,JG-rebmaid,80.0,EGP 119.78,24 September,10hrs 39mins,EGP 119.78,24 September,10hrs 39mins
PVC ID Card Tray Plastic Card Printing Tray For Epson Type A Printer Plate,248.0,13.0,217.0,0.0,0.0,https://www.jumia.com.eg/generic-pvc-id-card-tray-plastic-card-printing-tray-for-epson-type-a-printer-plate-19717525.html,1,information not available,Unknown,Unknown,unknown,unknown,7.02,JG-QPmall,100.0,EGP 132.73,24 September,10hrs 39mins,EGP 132.73,24 September,10hrs 39mins
